model,model_id,condition,question_id,domain,confidence_tier,pass1,pass2,ground_truth,reversal,pass1_correct,pass2_correct,logodds1,logodds2,duplicate_removed
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1872,Law,Medium,Yes,Yes,Yes,False,True,True,1.6955385208129883,2.6976038590073586,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1872,Law,Medium,Yes,Yes,Yes,False,True,True,1.6955385208129883,2.6353163048624992,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1872,Law,Medium,Yes,Yes,Yes,False,True,True,1.6955385208129883,2.8062814027071,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1873,Law,High,Yes,Yes,Yes,False,True,True,2.9547277688980103,2.7447227835655212,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1873,Law,High,Yes,Yes,Yes,False,True,True,2.9547277688980103,2.410322315990925,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1873,Law,High,Yes,Yes,Yes,False,True,True,2.9547277688980103,1.5764727890491486,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1874,Law,Medium,Yes,Yes,Yes,False,True,True,1.4901612550020218,1.953842669725418,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1874,Law,Medium,Yes,Yes,Yes,False,True,True,1.4901612550020218,2.3992018587887287,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1874,Law,Medium,Yes,No,Yes,True,True,False,1.4901612550020218,1.7481461018323898,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1875,Law,High,Yes,Yes,Yes,False,True,True,2.139711804687977,1.8648397475481033,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1875,Law,High,Yes,Yes,Yes,False,True,True,2.139711804687977,1.9205102026462555,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1875,Law,High,Yes,Yes,Yes,False,True,True,2.139711804687977,2.570192702114582,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1876,Law,High,Yes,Yes,Yes,False,True,True,2.6404994353652,2.548179343342781,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1876,Law,High,Yes,No,Yes,True,True,False,2.6404994353652,3.944039773195982,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1876,Law,High,Yes,Yes,Yes,False,True,True,2.6404994353652,3.7598084546625614,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1877,Law,Boundary,No,Yes,Yes,True,False,True,1.032558113336563,0.44636809825897217,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1877,Law,Boundary,No,Yes,Yes,True,False,True,1.032558113336563,1.744469776749611,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1877,Law,Boundary,No,Yes,Yes,True,False,True,1.032558113336563,3.0987093076109886,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1878,Law,High,No,No,No,False,True,True,-2.4881388768553734,-3.584518864750862,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1878,Law,High,No,No,No,False,True,True,-2.4881388768553734,-3.628562793135643,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1878,Law,High,No,No,No,False,True,True,-2.4881388768553734,-1.6377579122781754,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1879,Law,High,No,No,No,False,True,True,-1.5751465857028961,-1.1012918949127197,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1879,Law,High,No,No,No,False,True,True,-1.5751465857028961,-1.2002938389778137,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1879,Law,High,No,No,No,False,True,True,-1.5751465857028961,-0.2093602418899536,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1880,Law,High,Yes,Yes,Yes,False,True,True,5.571393400430679,4.991126927547157,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1880,Law,High,Yes,Yes,Yes,False,True,True,5.571393400430679,3.4432247318327427,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1880,Law,High,Yes,Yes,Yes,False,True,True,5.571393400430679,4.158626042306423,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1881,Law,High,Yes,Yes,Yes,False,True,True,3.1032956652343273,3.6210014559328556,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1881,Law,High,Yes,Yes,Yes,False,True,True,3.1032956652343273,3.7155704498291016,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1881,Law,High,Yes,Yes,Yes,False,True,True,3.1032956652343273,3.28478030115366,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1882,Law,High,Yes,Yes,Yes,False,True,True,3.7673687897622585,4.064136874862015,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1882,Law,High,Yes,Yes,Yes,False,True,True,3.7673687897622585,4.437613809481263,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1882,Law,High,Yes,Yes,Yes,False,True,True,3.7673687897622585,3.8393743205815554,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1883,Law,Medium,Yes,Yes,Yes,False,True,True,2.610353149473667,3.2721135206520557,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1883,Law,Medium,Yes,Yes,Yes,False,True,True,2.610353149473667,3.1065910905599594,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1883,Law,Medium,Yes,Yes,Yes,False,True,True,2.610353149473667,2.5934711694717407,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1884,Law,High,Yes,No,No,True,False,True,0.9258809387683868,2.4300559386610985,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1884,Law,High,Yes,No,No,True,False,True,0.9258809387683868,1.1146568655967712,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1884,Law,High,Yes,Yes,No,False,False,False,0.9258809387683868,0.6300401389598846,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1885,Law,High,Yes,Yes,Yes,False,True,True,3.560297105461359,3.377739056944847,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1885,Law,High,Yes,Yes,Yes,False,True,True,3.560297105461359,2.665553458034992,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1885,Law,High,Yes,Yes,Yes,False,True,True,3.560297105461359,1.9424050599336624,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1886,Law,High,Yes,Yes,Yes,False,True,True,1.068696141242981,1.2570637464523315,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1886,Law,High,Yes,Yes,Yes,False,True,True,1.068696141242981,1.4666408896446228,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1886,Law,High,Yes,Yes,Yes,False,True,True,1.068696141242981,1.700937181711197,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1887,Law,Medium,Yes,Yes,Yes,False,True,True,2.300468772649765,2.8522261641919613,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1887,Law,Medium,Yes,Yes,Yes,False,True,True,2.300468772649765,2.6245387569069862,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1887,Law,Medium,Yes,Yes,Yes,False,True,True,2.300468772649765,2.133773870766163,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1888,Law,High,Yes,Yes,Yes,False,True,True,2.7851421125233173,3.624232780188322,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1888,Law,High,Yes,Yes,Yes,False,True,True,2.7851421125233173,2.938783213496208,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1888,Law,High,Yes,No,Yes,True,True,False,2.7851421125233173,3.8838633988052607,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1889,Law,Medium,Yes,No,Yes,True,True,False,1.7600791230797768,1.6549884974956512,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1889,Law,Medium,Yes,Yes,Yes,False,True,True,1.7600791230797768,1.6311322301626205,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1889,Law,Medium,Yes,Yes,Yes,False,True,True,1.7600791230797768,1.6367264986038208,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1890,Law,High,Yes,No,Yes,True,True,False,1.3796609342098236,0.9028337895870209,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1890,Law,High,Yes,Yes,Yes,False,True,True,1.3796609342098236,1.4007157981395721,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1890,Law,High,Yes,No,Yes,True,True,False,1.3796609342098236,1.3527997583150864,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1891,Law,High,No,No,No,False,True,True,-4.17989419400692,-4.959502614568919,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1891,Law,High,No,No,No,False,True,True,-4.17989419400692,-3.2106225192546844,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1891,Law,High,No,No,No,False,True,True,-4.17989419400692,-0.8748462498188019,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1892,Law,Medium,No,No,No,False,True,True,1.3992041051387787,1.7748275697231293,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1892,Law,Medium,No,No,No,False,True,True,1.3992041051387787,1.5453329384326935,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1892,Law,Medium,No,No,No,False,True,True,1.3992041051387787,1.8711283057928085,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1893,Law,Boundary,Yes,Yes,Yes,False,True,True,1.5066439807415009,1.7360863983631134,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1893,Law,Boundary,Yes,No,Yes,True,True,False,1.5066439807415009,1.95867520570755,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1893,Law,Boundary,Yes,No,Yes,True,True,False,1.5066439807415009,1.6468165814876556,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1894,Law,High,No,No,Yes,False,False,False,-2.271424748003483,-2.93109343200922,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1894,Law,High,No,No,Yes,False,False,False,-2.271424748003483,-0.5050614476203918,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1894,Law,High,No,No,Yes,False,False,False,-2.271424748003483,0.06540602445602417,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1895,Law,Medium,Yes,Yes,Yes,False,True,True,1.669463500380516,1.3371726125478745,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1895,Law,Medium,Yes,Yes,Yes,False,True,True,1.669463500380516,1.0107430815696716,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1895,Law,Medium,Yes,No,Yes,True,True,False,1.669463500380516,1.1549288630485535,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1896,Law,High,Yes,Yes,Yes,False,True,True,2.1257416754961014,3.486439174041152,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1896,Law,High,Yes,Yes,Yes,False,True,True,2.1257416754961014,3.077434428036213,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1896,Law,High,Yes,Yes,Yes,False,True,True,2.1257416754961014,2.0542002096772194,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1897,Law,High,Yes,Yes,Yes,False,True,True,1.8868820518255234,2.109455108642578,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1897,Law,High,Yes,No,Yes,True,True,False,1.8868820518255234,2.0603860542178154,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1897,Law,High,Yes,Yes,Yes,False,True,True,1.8868820518255234,1.9626505672931671,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1898,Law,High,Yes,Yes,Yes,False,True,True,1.7670643329620361,1.8476603031158447,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1898,Law,High,Yes,Yes,Yes,False,True,True,1.7670643329620361,2.452019952237606,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1898,Law,High,Yes,No,Yes,True,True,False,1.7670643329620361,1.69309301674366,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1899,Law,High,Yes,Yes,Yes,False,True,True,3.7535032238811255,3.0369466431438923,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1899,Law,High,Yes,Yes,Yes,False,True,True,3.7535032238811255,4.414389292709529,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1899,Law,High,Yes,Yes,Yes,False,True,True,3.7535032238811255,3.2580338418483734,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1900,Law,Medium,Yes,Yes,Yes,False,True,True,1.7134245187044144,2.486781306564808,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1900,Law,Medium,Yes,Yes,Yes,False,True,True,1.7134245187044144,3.129142440855503,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1900,Law,Medium,Yes,No,Yes,True,True,False,1.7134245187044144,2.4118267968297005,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1901,Law,High,Yes,Yes,Yes,False,True,True,3.0208077989518642,4.022364802658558,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1901,Law,High,Yes,Yes,Yes,False,True,True,3.0208077989518642,4.529184279963374,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1901,Law,High,Yes,Yes,Yes,False,True,True,3.0208077989518642,2.763874601572752,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1902,Law,High,Yes,Yes,Yes,False,True,True,3.306490421295166,3.9953194549307227,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1902,Law,High,Yes,Yes,Yes,False,True,True,3.306490421295166,3.6909681875258684,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1902,Law,High,Yes,Yes,Yes,False,True,True,3.306490421295166,4.492987775243819,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1903,Law,High,No,No,No,False,True,True,-3.7249999716877937,-3.9642185922712088,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1903,Law,High,No,No,No,False,True,True,-3.7249999716877937,-3.2880986779928207,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1903,Law,High,No,Yes,No,True,True,False,-3.7249999716877937,-1.2929135710000992,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1904,Law,Medium,No,Yes,Yes,True,False,True,1.5976530313491821,2.0709643959999084,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1904,Law,Medium,No,Yes,Yes,True,False,True,1.5976530313491821,1.2765612602233887,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1904,Law,Medium,No,Yes,Yes,True,False,True,1.5976530313491821,1.2425140142440796,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1905,Law,High,Yes,Yes,Yes,False,True,True,4.654544433578849,5.558751763077453,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1905,Law,High,Yes,Yes,Yes,False,True,True,4.654544433578849,5.589301133994013,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1905,Law,High,Yes,Yes,Yes,False,True,True,4.654544433578849,4.853586892597377,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1906,Law,High,Yes,Yes,Yes,False,True,True,1.7531757950782776,2.9790127091109753,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1906,Law,High,Yes,Yes,Yes,False,True,True,1.7531757950782776,3.550461120903492,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1906,Law,High,Yes,Yes,Yes,False,True,True,1.7531757950782776,2.2772791907191277,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1907,Law,High,Yes,Yes,Yes,False,True,True,4.820738141424954,3.62449923530221,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1907,Law,High,Yes,Yes,Yes,False,True,True,4.820738141424954,4.352906188927591,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1907,Law,High,Yes,Yes,Yes,False,True,True,4.820738141424954,3.5770099125802517,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1908,Law,High,Yes,Yes,Yes,False,True,True,4.65870684874244,5.1249281405471265,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1908,Law,High,Yes,Yes,Yes,False,True,True,4.65870684874244,4.8820706638507545,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1908,Law,High,Yes,Yes,Yes,False,True,True,4.65870684874244,4.183978707529604,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1909,Law,Medium,No,Yes,Yes,True,False,True,-0.03629601001739502,0.15669792890548706,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1909,Law,Medium,No,Yes,Yes,True,False,True,-0.03629601001739502,1.2506874799728394,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1909,Law,Medium,No,Yes,Yes,True,False,True,-0.03629601001739502,1.7167717069387436,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1910,Law,High,Yes,Yes,Yes,False,True,True,2.0659345239400864,2.282761164009571,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1910,Law,High,Yes,Yes,Yes,False,True,True,2.0659345239400864,2.890420138835907,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1910,Law,High,Yes,Yes,Yes,False,True,True,2.0659345239400864,2.1720849126577377,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1911,Law,High,Yes,Yes,Yes,False,True,True,1.8295560330152512,3.003264456987381,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1911,Law,High,Yes,Yes,Yes,False,True,True,1.8295560330152512,2.0371783077716827,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1911,Law,High,Yes,Yes,Yes,False,True,True,1.8295560330152512,1.409984514117241,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1912,Law,High,Yes,Yes,Yes,False,True,True,4.572226052172482,4.534139848314226,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1912,Law,High,Yes,Yes,Yes,False,True,True,4.572226052172482,4.4191864198073745,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1912,Law,High,Yes,Yes,Yes,False,True,True,4.572226052172482,4.02810687199235,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1913,Law,High,Yes,Yes,Yes,False,True,True,2.561413284391165,3.944929102435708,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1913,Law,High,Yes,Yes,Yes,False,True,True,2.561413284391165,3.303828649222851,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1913,Law,High,Yes,Yes,Yes,False,True,True,2.561413284391165,4.114482127130032,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1914,Law,High,Yes,Yes,Yes,False,True,True,2.198015034198761,1.3735429495573044,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1914,Law,High,Yes,Yes,Yes,False,True,True,2.198015034198761,2.2650103643536568,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1914,Law,High,Yes,Yes,Yes,False,True,True,2.198015034198761,1.954387977719307,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1915,Law,High,Yes,Yes,Yes,False,True,True,2.5563531294465065,3.9365658443421125,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1915,Law,High,Yes,Yes,Yes,False,True,True,2.5563531294465065,4.055905120447278,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1915,Law,High,Yes,Yes,Yes,False,True,True,2.5563531294465065,3.858270407654345,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1916,Law,High,Yes,Yes,Yes,False,True,True,1.4934126138687134,1.4209970831871033,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1916,Law,High,Yes,No,Yes,True,True,False,1.4934126138687134,2.171509698033333,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1916,Law,High,Yes,Yes,Yes,False,True,True,1.4934126138687134,1.9228869080543518,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1917,Law,Medium,Yes,No,No,True,False,True,-3.1378430277109146,-4.24884138815105,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1917,Law,Medium,Yes,No,No,True,False,True,-3.1378430277109146,-2.1250088810920715,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1917,Law,Medium,Yes,No,No,True,False,True,-3.1378430277109146,-1.4662826657295227,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1918,Law,Medium,Yes,Yes,Yes,False,True,True,0.5402138233184814,1.3807045370340347,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1918,Law,Medium,Yes,No,Yes,True,True,False,0.5402138233184814,0.3806818723678589,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1918,Law,Medium,Yes,No,Yes,True,True,False,0.5402138233184814,0.9710765779018402,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1919,Law,High,Yes,Yes,Yes,False,True,True,3.474363751709461,2.2454992458224297,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1919,Law,High,Yes,Yes,Yes,False,True,True,3.474363751709461,4.292751532047987,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1919,Law,High,Yes,Yes,Yes,False,True,True,3.474363751709461,4.2789411982521415,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1920,Law,Medium,Yes,Yes,Yes,False,True,True,-0.23243790864944458,0.5409024655818939,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1920,Law,Medium,Yes,Yes,Yes,False,True,True,-0.23243790864944458,0.03941303491592407,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1920,Law,Medium,Yes,Yes,Yes,False,True,True,-0.23243790864944458,0.15518879890441895,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1921,Law,High,No,No,No,False,True,True,-1.5087688118219376,-0.7537296116352081,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1921,Law,High,No,No,No,False,True,True,-1.5087688118219376,-0.8478810489177704,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1921,Law,High,No,No,No,False,True,True,-1.5087688118219376,0.29805320501327515,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1922,Law,High,Yes,Yes,Yes,False,True,True,3.4058019276708364,3.771819122135639,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1922,Law,High,Yes,Yes,Yes,False,True,True,3.4058019276708364,3.4037056043744087,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1922,Law,High,Yes,Yes,Yes,False,True,True,3.4058019276708364,3.774107977747917,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1923,Law,High,Yes,Yes,Yes,False,True,True,2.074698396027088,2.11501744389534,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1923,Law,High,Yes,Yes,Yes,False,True,True,2.074698396027088,2.7652813643217087,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1923,Law,High,Yes,Yes,Yes,False,True,True,2.074698396027088,1.747588187456131,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1924,Law,High,Yes,Yes,Yes,False,True,True,1.7318512350320816,2.277208648622036,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1924,Law,High,Yes,No,Yes,True,True,False,1.7318512350320816,2.2416242882609367,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1924,Law,High,Yes,Yes,Yes,False,True,True,1.7318512350320816,2.0922830253839493,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1925,Law,Medium,Yes,Yes,Yes,False,True,True,0.3002326488494873,1.411904513835907,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1925,Law,Medium,Yes,Yes,Yes,False,True,True,0.3002326488494873,1.1375985145568848,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1925,Law,Medium,Yes,Yes,Yes,False,True,True,0.3002326488494873,-0.16036725044250488,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1926,Law,High,Yes,Yes,Yes,False,True,True,4.370385569520295,3.3401852659881115,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1926,Law,High,Yes,Yes,Yes,False,True,True,4.370385569520295,4.280567048117518,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1926,Law,High,Yes,Yes,Yes,False,True,True,4.370385569520295,3.529917072504759,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1927,Law,High,Yes,Yes,Yes,False,True,True,1.5421391874551773,1.1024599969387054,34
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A1,q1927,Law,High,Yes,Yes,Yes,False,True,True,1.5421391874551773,2.1033524498343468,29
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A3,q1927,Law,High,Yes,Yes,Yes,False,True,True,1.5421391874551773,2.4977333322167397,30
Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,A0,q1928,Law,High,No,No,No,False,True,True,-3.3582690991461277,-4.02314839977771,34
